institucion_origen;fecha_inicio;fecha_finalizacion;monto_total_adjudicado;monto_financiado_adjudicado;estado;cantidad_miembros_F;cantidad_miembros_M;sexo_director;area_conocimiento;cantidad_miembros_total;año_inicio;duracion_dias
CONICET;2010-01-01;2012-12-31;90000.0;90000.0;Finalizado;0.0;2.0;F;Ciencias Naturales Y Exactas;2.0;2010;1095
CONICET;2010-01-01;2012-12-31;180000.0;180000.0;Finalizado;1.0;9.0;F;Ciencias Médicas Y De La Salud;10.0;2010;1095
CONICET;2010-01-01;2012-12-31;224200.0;224200.0;Finalizado;3.0;5.0;M;Ingenierías Y Tecnologías;8.0;2010;1095
CONICET;2010-01-01;2012-12-31;36000.0;36000.0;Finalizado;4.0;0.0;F;Ciencias Naturales Y Exactas;4.0;2010;1095
CONICET;2010-01-01;2012-12-31;36000.0;36000.0;Finalizado;3.0;2.0;F;Ciencias Naturales Y Exactas;5.0;2010;1095
CONICET;2010-01-01;2012-12-31;86720.0;86720.0;Finalizado;7.0;4.0;F;Ciencias Naturales Y Exactas;11.0;2010;1095
CONICET;2010-01-01;2012-12-31;90000.0;90000.0;Finalizado;3.0;3.0;F;Ciencias Naturales Y Exactas;6.0;2010;1095
CONICET;2010-01-01;2012-12-31;42000.0;42000.0;Finalizado;3.0;1.0;M;Ciencias Naturales Y Exactas;4.0;2010;1095
CONICET;2010-01-01;2012-12-31;90000.0;90000.0;Finalizado;0.0;4.0;M;Ciencias Naturales Y Exactas;4.0;2010;1095
CONICET;2010-01-01;2012-12-31;90000.0;90000.0;Finalizado;2.0;1.0;F;Ciencias Naturales Y Exactas;3.0;2010;1095
CONICET;2010-01-01;2012-12-31;60000.0;60000.0;Finalizado;1.0;0.0;M;Ciencias Naturales Y Exactas;1.0;2010;1095
CONICET;2010-01-01;2012-12-31;85720.0;85720.0;Finalizado;3.0;2.0;F;Ciencias Naturales Y Exactas;5.0;2010;1095
CONICET;2010-01-01;2012-12-31;89900.0;89900.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2010;1095
CONICET;2010-01-01;2012-12-31;90000.0;90000.0;Finalizado;0.0;1.0;F;Ciencias Naturales Y Exactas;1.0;2010;1095
CONICET;2010-01-01;2012-12-31;35859.17;35859.17;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2010;1095
CONICET;2010-01-01;2012-12-31;84600.0;84600.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2010;1095
CONICET;2010-01-01;2012-12-31;73375.0;73375.0;Finalizado;1.0;0.0;M;Ciencias Naturales Y Exactas;1.0;2010;1095
CONICET;2010-01-01;2012-12-31;90000.0;90000.0;Finalizado;1.0;2.0;F;Ciencias Naturales Y Exactas;3.0;2010;1095
CONICET;2010-01-01;2012-12-31;90000.0;90000.0;Finalizado;2.0;3.0;F;Ciencias Naturales Y Exactas;5.0;2010;1095
CONICET;2010-01-01;2012-12-31;84000.0;84000.0;Finalizado;0.0;3.0;F;Ciencias Naturales Y Exactas;3.0;2010;1095
CONICET;2010-01-01;2012-12-31;90000.0;90000.0;Finalizado;2.0;2.0;F;Ciencias Naturales Y Exactas;4.0;2010;1095
